Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cabo Verde,CPV,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.80216706814266,7.52710481706456,7.3063304628818,7.17157616691186,7.12107907702815,7.14152968948324,7.22097879508064,7.36463821878518,7.57968522201337,7.864167906505,8.18699980748604,8.47501521924116,8.690810384428,8.85223367697595,8.97366330109882,8.95527132177186,8.84371370408762,8.78985936593408,8.7916335732168,8.81584772680677,8.89492441141474,9.03087317937562,9.17061490072063,9.30857259945602,9.43572972673355,9.52890499282985,9.55403342385063,9.51194395385691,9.41881814326318,9.28818068679899,9.12905406267138,8.9730655705774,8.84463146144977,8.74079091810973,8.66751140275742,8.63048412024338,8.63258232631678,8.67293414198173,8.74797166659637,8.85323462090265,8.96780902921165,9.07648819563352,9.19742534557349,9.3451366613205,9.52014545183769,9.72058220582206,9.92963157188677,10.1191940290082,10.279074048875,10.4197765458626,10.5569179653508,10.6931134652121,10.800568170609,10.8356897187926,10.7778696988783,10.615113471562,10.3090113652763,9.85993755227871,9.331224045877,8.7632860938884,8.17307026926567,7.7490236876431,7.56960096815696,7.54206760039822,7.64585808967919
Costa Rica,CRI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.18709952429373,8.11385973922889,8.0484452722321,8.00043164500863,7.98817848184749,8.02123575992407,8.09791375136082,8.20690119151738,8.34975494787872,8.51911741223937,8.6861404911929,8.84660989773709,9.01130565116482,9.17425994613375,9.32947467248392,9.48819039519111,9.64746687761392,9.80568938561746,9.96768015959363,10.1267292994634,10.2734250449393,10.3938994248727,10.4663526844367,10.4740123565919,10.412378854609,10.284267130041,10.0987856513147,9.86917473226404,9.59367472467113,9.30588716379322,9.04658648428163,8.81866655644195,8.62557495342874,8.48474527813763,8.39340672391344,8.34153819908704,8.33965739303246,8.38437460395535,8.46208592881242,8.5571230688693,8.64474305245306,8.71710444842273,8.78788557767667,8.8606077375753,8.92998408143954,9.00112403776525,9.06776967603881,9.10419260502901,9.09787985794734,9.04661171846579,8.95545919178384,8.8315163960583,8.69066749243576,8.55139361497232,8.41824013324668,8.28876257824465,8.16194104286981,8.03447064507098,7.906878658521,7.79095576486335,7.68953744198957,7.59157472636863,7.46595452820827,7.30299660160038,7.12125392361692
Caribbean small states,CSS,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.74372229708204,7.73437929900475,7.72307835112143,7.7313645394225,7.75007717840731,7.77695384422061,7.82259501768188,7.89494092447666,7.99287597864478,8.11455944209062,8.25304657723472,8.41182218093745,8.60015439055569,8.8173156587196,9.05763485644054,9.30202943243149,9.50341374247249,9.65131460794079,9.76385820057289,9.84438928818805,9.96351858163504,10.1485925359922,10.3393913863716,10.4825848334483,10.5409192712708,10.5070247143963,10.396712255425,10.2209449945981,9.99776132706049,9.75721760286979,9.53095282277415,9.34688585060282,9.22030078376184,9.13998791880888,9.07446906394837,9.00376126649673,8.91971457812938,8.82652962391098,8.7372361773106,8.66974914045066,8.64180572162456,8.67056028224707,8.75063360583394,8.85381259770614,8.94624394864529,8.98899020328641,9.00153011189613,8.94930255933428,8.83857852160805,8.71107387059868,8.59503384994331,8.49769257728931,8.41831886780102,8.35511467579799,8.29141447867491,8.21973040480161,8.1379555824211,8.04484966257761,8.01926314263583,7.95679991397377,7.82923590051959,7.74371998973173,7.64098411017351,7.50301576106625,7.34741038493463
Cuba,CUB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.88936179647015,8.83171385265917,8.73222505826453,8.60484847634648,8.47319813608544,8.34895789308404,8.23157784188026,8.11946130391792,8.02279262153358,7.97676582539564,7.98718203598215,8.02803650932931,8.08632326484551,8.14303744252331,8.16752757890311,8.15633704642072,8.13277947492898,8.1035648929116,8.08275701749288,8.1167370519929,8.26250066797165,8.59682758793029,9.10281084252275,9.6833678319756,10.261522738814,10.7532940092159,11.0877215285876,11.2335320130593,11.2131548243002,11.0852085091058,10.9122400637363,10.7429218617992,10.5807370731146,10.380366624801,10.0735034273444,9.62604645415764,9.05248976178618,8.38519218777474,7.69070431183127,7.05247035253586,6.52182266416488,6.12499084116043,5.92042261418304,5.93249610086652,6.0930979516009,6.33227336219734,6.58970959499304,6.78814049262602,6.94592322631168,7.11402736543974,7.24876714132584,7.30588874744551,7.24141544910376,7.01889676614172,6.69073501844043,6.36057342143829,6.11006163744013,5.96693360542553,5.91668191334468,5.92587799289591,5.95826485264538,5.99414952544235,5.99299755799592,5.92547094234698,5.80252792471844
Curacao,CUW,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.37109604078012,7.34112463870963,7.37350974120384,7.46767418729293,7.63337256919726,7.85487994664295,8.09284603101721,8.30069471220516,8.43606138961828,8.48804263834677,8.46516247492469,8.41109399873167,8.45453553945942,8.58819855588766,8.74204346613243,8.93838533615169,9.17179282568127,9.43220232878427,9.70132957317644,9.96075162809213,10.1857020579807,10.3429928976218,10.391053863301,10.3287948300528,10.1862458889176,9.97612865914432,9.71354806983034,9.40878710438373,9.06640138047076,8.68833736537682,8.27238505800065,7.81836384966433,7.35528199959438,6.95120974942884,6.61805598467528,6.33092096279653,6.09358133614531,5.88689527014301,5.69077928073204,5.50624274655342,5.35131691559256,5.31255247962176,5.37233974482026,5.4562398856488,5.5725115073014,5.72974761898925,5.85885809326098,5.86841614701408,5.76853170606709,5.59999527376704,5.43904138872132,5.40712321168558,5.6218542895534,5.9938152343508,6.35452998130528,6.63754297958573,6.78664795398883,6.7898087076665,7.28365158744245,7.40819617268551,6.91475391262701,6.66268853268586,6.424599684171,6.21110985405589,6.05539980967568
Cayman Islands,CYM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.06978052898143,7.88253477588872,7.64317419075457,7.34295415959253,7.02702702702703,6.83647478349465,6.75189772273272,6.70779475127301,6.69741520130681,6.67484894259819,6.74044265593561,7.10187760778859,7.68155275927297,8.31189083820663,8.87670420865441,9.26670901263321,9.48944493154381,9.54998060261218,9.53507188647538,9.51580968380632,9.70153545344758,10.0417032484636,10.341754900933,10.6211117800522,10.7477759076701,10.6282867423194,10.3625565109476,10.0145014074896,9.55843088929965,9.14446113702854,9.17719125765711,9.60423493824049,10.0315847294699,10.2837111780894,10.2438871669641,9.89060392627004,9.24372162519395,8.36091801831623,7.40200111467927,6.58921671485965,6.29787023768345,6.50014328016048,6.87472568088891,7.270856171279,7.58439756293228,7.73143866139746,7.65401876784986,7.35611688954928,6.88001848535613,6.3339515539819,5.87902769926512,5.78190799410082,6.01522006691282,6.34668110889212,6.63469489002811,6.77642644585328,6.79361159915792,6.67875912748244,6.40881458966565,6.03300487470372,5.61587310877645,5.29750039437266,5.12604570209421,5.06710301963588,5.13591499919098
Cyprus,CYP,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.44102507481962,8.31149783292958,8.04302985861945,7.79576333752121,7.67117962918643,7.7187781417107,7.93236696644278,8.23309485200252,8.50282411173869,8.65965830373755,8.68415899745448,8.61272167099294,8.52788279418237,8.56434705969199,8.69684495223668,8.876428996036,9.11205968885723,9.31488822579711,9.45750133578437,9.57188722681615,9.67940985909078,9.75717174436605,9.70494222142186,9.45567072340852,9.09746987102685,8.74297757680786,8.45388152186537,8.27172326895014,8.20826399781311,8.23763314476884,8.30978055875621,8.37233807768801,8.3504926269578,8.16739757417723,7.91330791137713,7.72855351200191,7.65681088065819,7.71667313096672,7.89359204721825,8.1401203896772,8.3944664226708,8.58066706307537,8.63217303268897,8.60214835297679,8.57708396695369,8.57520266889401,8.60130967908245,8.64847086665224,8.69733630084307,8.722905869729,8.69775282008821,8.58298644164184,8.37695380498719,8.11562956989982,7.81769751776539,7.4992294971682,7.17854355585017,6.87247276379839,6.58982848402496,6.33004099479018,6.09035076170045,5.87251249682414,5.68280307715365,5.52074249221576,5.40885579129227
Czechia,CZE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.74076360251129,5.91037320667319,6.13724256942647,6.44992578824098,6.7979448342208,7.06020919767896,7.37882926784536,7.81564186265526,8.13408966880402,8.28609592843608,8.41983415385258,8.45505022048862,8.3229736975023,8.16261104628275,8.03423539831805,7.90095620520627,7.72087461400669,7.50305938039798,7.24688832908697,6.92222110951736,6.56964571000031,6.26085636455698,6.03113109911349,5.96109580406215,6.07977856464377,6.25845530961413,6.37821306564713,6.43868722860367,6.41471553937923,6.32761318805459,6.29560844358449,6.37173663869495,6.55763767887716,6.8731760073272,7.29686830729698,7.73817639176019,8.10087735550139,8.33965135146243,8.42204665850559,8.33846104730026,8.09306714546674,7.761025034283,7.43494409624122,7.11118820924408,6.80539772389152,6.60273575988226,6.50132662595606,6.41693822801225,6.35476648802032,6.29853374614518,6.22290936870574,6.16111584335456,6.08089097007655,5.95994637570765,5.79094367810051,5.53297807102796,5.21275930476975,4.91354567296687,4.64789096834152,4.43788269928382,4.34086809510693,4.33024915404191,4.58020740767572,4.80261614466321,4.80238104557472
Germany,DEU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.77375275395672,7.80157728499294,7.61374993857237,7.37780759974801,7.05609544047224,6.51154288216245,5.91040939828727,5.58328458804715,5.46605963461994,5.46625783554868,5.66715561471716,5.98867962069008,6.26140539912015,6.46190189904466,6.58414567742132,6.61035002759034,6.62392349700382,6.67424582436252,6.75018155423581,6.87118831017693,7.05200946257283,7.26922871573174,7.47656130281033,7.68687298587017,7.88290349742057,8.01475771535687,8.08360089099487,8.07588802441355,7.99892753939608,7.86428342585547,7.63704497656647,7.33320188180699,6.9763182634703,6.54802506166507,6.10564225658852,5.73984810049903,5.4710282095217,5.37810011776467,5.29748647675488,5.24601777984878,5.38903384194133,5.55342949792709,5.67618726614063,5.76615569743362,5.80251612856235,5.83487730938414,5.7431340455322,5.62055267326354,5.65308213456362,5.80328726939022,5.9703941981483,5.99348050543813,5.81168667103002,5.58743603513791,5.45435844408521,5.32017054013257,5.23463343139111,5.22416245937557,5.23056139809657,5.22279596015572,5.19852702122152,5.10588710404939,4.94987468303757,4.79900321450519,4.7208505943142
Djibouti,DJI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.01588397790055,9.02204009303356,9.03003289822774,9.03932516082049,9.06152281926832,9.10146715904657,9.15250452988003,9.20490515985711,9.26464799277538,9.29797759348174,9.19406974999659,8.96621712184941,8.71458267566457,8.46310952259382,8.23824045171476,8.11710070509614,8.10158544754969,8.12736939615915,8.16608972044655,8.21078950024254,8.26044881041503,8.31639776942001,8.3788914304455,8.44628423090036,8.51827355824131,8.59376347742939,8.67132769446753,8.74988529253681,8.82917151710908,8.90792982056611,8.98396656873601,9.05878315839845,9.13617889403232,9.21207046492757,9.2717131221576,9.32179588762758,9.38078972411605,9.53420012811087,9.71226549872701,9.79517127646866,9.80448529813031,9.78494179806819,9.73457747535898,9.58328491128061,9.37238009886965,9.19816745670593,9.10824034604176,9.0825239405864,9.08085348126117,9.09502425317986,9.1188496121844,9.15869830607936,9.19861049856948,9.23357586899644,9.26075837489113,9.26613373522245,9.24425565963605,9.20565740239569,9.1753179815523,9.17934294557671,9.2275327431912,9.32078847179839,9.44659984160157,9.56675207257696,9.66781979915475
Dominica,DMA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.88972196188691,7.65423342019645,7.37055744609422,7.0924232823391,6.86464417689832,6.72291139984714,6.69272529858849,6.7612414362831,6.90524193548387,7.08145947655788,7.27403624113668,7.46605722940444,7.61508985913973,7.7216127078145,7.8090785744032,7.89565450643777,8.00568006751778,8.16181689141235,8.3580089770215,8.58549938943385,8.85602400721293,9.1965830449827,9.54950057756336,9.83456510156965,10.047354333951,10.1847511374604,10.2893311726984,10.3852363191004,10.3726603810536,10.2027036531672,9.98471294304156,9.85477178423237,9.80049450080996,9.70394036208733,9.49276288689081,9.09271899886235,8.5295835648445,7.90567466042021,7.30368480644375,6.79544571272293,6.4539468924101,6.42992011619462,6.78421518932187,7.34159220146223,7.89271475172164,8.30566710642678,8.51248894623157,8.52084904019022,8.38543102072787,8.21422870989741,8.09386208198411,8.22090330052113,8.4098633306819,8.84255416583188,9.26326810702209,9.34219833073985,8.96107251535856,8.33443131743452,7.95173631547969,7.57792985204783,7.30555638048288,7.11673111087888,6.97901195673373,6.87542340986075,6.7591040222333
Denmark,DNK,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.48417507513141,6.5606461894598,6.70783777005864,6.95755056548995,7.28819525242843,7.6781651436544,8.07127094198646,8.35791906604352,8.4379664177204,8.33252277467199,8.12995357678682,7.83618991270638,7.52663857278465,7.34530261299895,7.24780842235492,7.15188473754973,7.09641862529447,7.07731872592051,7.03241039414896,7.00027456221614,6.99528656228934,7.00230907377189,7.03228670109719,7.1344972222051,7.29548999064864,7.47212377964766,7.67907073892157,7.83215556774763,7.79170607564949,7.60948542355107,7.38611457019398,7.1536540408272,6.99776793376729,6.94278145932102,6.9394280480366,6.96372545616707,6.90138405609859,6.70153940137361,6.49862049191308,6.31679047267925,6.08434533565495,5.85963175747618,5.69049539458772,5.51578061016989,5.35236059619424,5.2650677041369,5.26988133840649,5.34938299369573,5.48344914260724,5.65071662034711,5.81792858046581,5.98222110841123,6.15839672858508,6.31267475424852,6.43006506189342,6.53975131296569,6.60534459280984,6.60769000280304,6.56073674489033,6.45648420824931,6.32882734561416,6.25108522245574,6.20652895238756,6.11256890148717,6.04056693317784
Dominican Republic,DOM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.69666313567489,8.49436834239857,8.27118685280265,8.05896490065537,7.9015455882377,7.83191504986578,7.84706505834553,7.93716262534792,8.09042192173785,8.26447368482888,8.44881907388788,8.64875175734153,8.84901003461478,9.05000545019103,9.2708947917086,9.49079278768037,9.68558627794355,9.86168571281241,10.0147147942884,10.144383811844,10.2464219770038,10.3176214524261,10.3604137976666,10.3746957588771,10.3620199897814,10.3273125369421,10.2808920661297,10.2217246954355,10.1397613161813,10.0444636911838,9.95409245858753,9.87006556453221,9.79947700418372,9.75848582053104,9.73413344116458,9.70787692409269,9.67717365545951,9.64210322609883,9.59807679290112,9.55123190046549,9.50483006342529,9.44962277056896,9.39074601127409,9.35054752609813,9.32570507495856,9.29343115459012,9.26203675932666,9.24158302773598,9.22461643176364,9.22047885910996,9.23794005764017,9.26023616521002,9.27193680669204,9.2614229476205,9.21457622834246,9.13620733799282,9.04098190807703,8.91699866819398,8.75653060338016,8.60441548365716,8.51078553456924,8.455693570425,8.40002412960041,8.3456869051086,8.27305825675665
Algeria,DZA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.19980341266774,8.08570598900849,7.96597903073293,7.82377590793109,7.68350103253487,7.56834746219108,7.50316362337424,7.49348882016312,7.52353456318362,7.58019822286705,7.6619312291323,7.78241475977665,7.94711311450061,8.14988294000668,8.37743333359711,8.53257978832895,8.56200057208043,8.60341061462689,8.68659252995415,8.74084554233257,8.77223220083399,8.79711750650583,8.83961112654656,8.91423871463206,9.01506957592905,9.12718559916665,9.23425409337589,9.31607738518187,9.37013795760261,9.4083513123632,9.44501395948869,9.48848788376466,9.53305327017002,9.58579699527681,9.64859034363015,9.71476794851642,9.78788259666617,9.89845069264767,10.0728619327975,10.293899631962,10.5310581078824,10.7616809776743,10.9664966999348,11.1227003418123,11.2132539267896,11.2321838593507,11.180247485617,11.0613371818372,10.8798448646584,10.6416381474747,10.3547948376929,10.029402497578,9.67841843144312,9.31647155718432,8.94704246918266,8.57308044772427,8.2035668777936,7.83488544373595,7.4306991231116,7.02836619249464,6.70711145650172,6.46201688511638,6.27041867398259,6.1857703240964,6.2086039650481
East Asia & Pacific (excluding high income),EAP,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.91348968616766,7.84960068417174,7.74190371548914,7.56051152933976,7.41216468341168,7.32725750658229,7.29632079640641,7.35302774787418,7.49370863989887,7.69319988165171,7.98378657419431,8.29647925308343,8.65872558182714,9.0208439034489,9.30742815658064,9.5342554353643,9.65682553787959,9.72155394709643,9.69405457367522,9.43107422125067,8.98696255283205,8.53773781414538,8.34700093452679,8.69509287911674,9.3362147087902,9.98000386173383,10.6159459656001,10.8996559247143,10.7851947362717,10.6811054387122,10.6559291572874,10.6311919501763,10.6183462837621,10.4993834550532,10.2138427020967,9.81620677557806,9.36747575696297,8.92913464495979,8.50955207052123,8.19934118849378,8.0444703327204,8.01519587530886,8.1197295961414,8.24091702687198,8.29864532339262,8.36884482665415,8.46052198497946,8.54641078080085,8.64699891994667,8.77013788842008,8.88151036026202,8.82957359461384,8.54735528558971,8.20467657755094,7.8375253130467,7.41154667994174,7.06017340551438,6.83055736832673,6.63497779444131,6.46382799762083,6.33995682446647,6.2480318006659,6.16360131211385,6.10363380863397,6.07045904549685
Early-demographic dividend,EAR,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.54649661876532,8.43875072417963,8.3235032493899,8.21198686392917,8.12326199011647,8.06714251327939,8.03586572889059,8.0216467384644,8.00953531139526,8.03158824485649,8.10933246873865,8.20699484284199,8.31945557430148,8.45767041925385,8.58877532526236,8.69312306053654,8.78512074609672,8.8660822460807,8.9327043242275,8.98667349279207,9.03412874395296,9.07451052422885,9.10560895678158,9.12709824281263,9.13819667175436,9.13496675421527,9.12001764534718,9.10016749751876,9.08071746025798,9.06236056074609,9.05209447842649,9.05019766310119,9.04992168153421,9.04550585901331,9.04715338736248,9.05824296193101,9.07433343932743,9.09516904851117,9.12146427045963,9.16056281205184,9.21349113321556,9.26957932505186,9.32221624645064,9.37492314278356,9.4243606658506,9.45938466224394,9.47952759015807,9.48599807574575,9.47048155521162,9.43919563795467,9.39747793160362,9.34367825542169,9.27692549100034,9.19856742212076,9.11289626496708,9.0295104303441,8.94611111255421,8.87499113335047,8.82101760278268,8.77202143293313,8.73582752034502,8.72021822091403,8.69565544243618,8.64935365753419,8.59415887310015
East Asia & Pacific,EAS,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.02491540802163,7.97956264599153,7.89519446986948,7.7514723256665,7.62310849374292,7.50641381928817,7.45523388980449,7.52140588963532,7.67138386285322,7.88941711386569,8.19215791961713,8.47824360345888,8.75760170526551,9.01987749631841,9.21965611594497,9.38641365731416,9.47299837338755,9.51157000591716,9.48199524776546,9.25933871989062,8.87331040395856,8.47775258849002,8.30994709529907,8.61034617129,9.16178704651636,9.7164023277219,10.2577640815991,10.4977048198687,10.4045891940095,10.3235755647658,10.3156507272198,10.3190598173858,10.330598517037,10.2357475918336,9.98753643797028,9.62739170174175,9.21083071290596,8.79688780150286,8.39569607484998,8.09335437715701,7.93537782577391,7.89414587203669,7.97429946968044,8.06957921112051,8.10610385341358,8.15003051637765,8.21128310839493,8.26850005018157,8.34134210683231,8.43559374153329,8.52116872995005,8.46829166393778,8.21603655915662,7.91053689193488,7.58418760298911,7.20582006228308,6.89285008321704,6.68775252291858,6.51137363270845,6.35294460973768,6.23575452646422,6.14659513300955,6.06204857686553,5.99806310461788,5.96205028984674
Europe & Central Asia (excluding high income),ECA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.13725325551681,8.9138604686656,8.39608146658486,7.66474675598323,6.94351091449675,6.36385943595545,6.01568474035551,5.96874351138193,6.18355437950781,6.58216664824282,7.05390838014405,7.4302242448192,7.66091109824322,7.83158764067081,7.93982107351083,8.01433420281597,8.10820144367892,8.22498554489631,8.36135097650588,8.54522055674765,8.6897534438879,8.73478393080213,8.73455071549479,8.68641296527624,8.61164295203496,8.53221929568619,8.43548521109305,8.31190930247746,8.17187966752202,8.05449469525524,7.97170610230172,7.92826701038692,7.90437842601742,7.88939199485972,7.892204570004,7.90802744743563,7.93762836240638,7.97721631327696,8.02979433683083,8.10009834327546,8.18331652131871,8.27420495717202,8.36515212866665,8.45929197444542,8.54478366072122,8.60908508067005,8.66518160417906,8.70662176691213,8.70760260674065,8.66819167368236,8.59957645253482,8.48284138303935,8.32042104265177,8.14348963853925,7.96807790115751,7.79418835943486,7.59979635777834,7.39609342149877,7.19735766023381,6.99037589158914,6.79526762946579,6.6343312683046,6.51379389104554,6.39193032230304,6.26992072560348
Europe & Central Asia,ECS,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.86815797735248,7.7618356285723,7.46342729613293,7.03493427036432,6.59728256917685,6.20847825218706,6.03397768550329,6.15125552843769,6.44001464352522,6.80534729779836,7.18384410970826,7.442380971991,7.54272306637719,7.59834458396974,7.62832270412588,7.65072242035224,7.68524036811898,7.72800773611474,7.77655119456041,7.82560294553832,7.8604444086832,7.88668209233206,7.89791778100902,7.88398762027721,7.85010709082226,7.78059318285953,7.6789064565038,7.57365017285315,7.46552805620564,7.35670554774331,7.27102058520411,7.22327602266722,7.18167261464609,7.12418245906406,7.07870400135791,7.05083936527288,7.02051813488869,6.99024477519147,6.97161744370809,6.96935925158415,6.99518488787573,7.01956329058228,7.04269968371166,7.07833032423093,7.09710731214123,7.09485705271914,7.09179703629274,7.09223171202885,7.07571517771278,7.04047033980451,6.99003654695069,6.89729059380935,6.74251405072951,6.55190304030915,6.35205625823467,6.1514482621612,5.96854534819226,5.81712726733074,5.70123087982879,5.6074082692354,5.52908082685826,5.47087824810936,5.41771015594691,5.36322493678571,5.34796332526767
Ecuador,ECU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.88548357911388,7.90977648804834,7.95106688296636,8.00766282760494,8.06887038140263,8.12601473087648,8.17347468280419,8.22084272528807,8.31198749983858,8.4594790016477,8.61372983274223,8.75505387119443,8.88336970820584,8.95985043704032,8.97615685993592,8.98076642039116,8.99859639025757,9.02269856597584,9.05194367903448,9.08618736685924,9.1258801359834,9.16963601315612,9.21625484440711,9.26709803698003,9.32010918419648,9.37378050044583,9.42608543308402,9.47440561400494,9.51434220131094,9.53946754747503,9.54894337537266,9.54118617014963,9.52229083110787,9.49423421807747,9.45589155243622,9.41300303538935,9.36753970498338,9.32317896349595,9.28571900783547,9.25658059996724,9.23667950640864,9.22836017680097,9.229183232241,9.23704801680573,9.25153771004744,9.25508239639079,9.2325518278784,9.1873804917977,9.12669324522809,9.06103710979935,9.00906828838418,8.98316515698057,8.97829061694338,8.97782016780307,8.96410634310295,8.94406426629493,8.93332579472308,8.92454470383504,8.91985603690804,8.90696619243993,8.85455699244605,8.76192290477499,8.64832937841299,8.53054017786206,8.41787165049499
"Egypt, Arab Rep.",EGY,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.45254072704547,7.21892744364765,7.02650359093215,6.91837271174232,6.93562152541374,7.09141890228234,7.36961834771037,7.72462890080504,8.06046481908867,8.29296823074324,8.44148446755003,8.53546814791518,8.58266701075338,8.64319676865048,8.75712625614608,8.87147918817891,8.93485380496969,8.96138320888919,8.95894037368193,8.93018198644403,8.89854664199357,8.8737912031068,8.855230062097,8.85045624751326,8.84744291035245,8.82051669266825,8.76719220265534,8.70546927058825,8.64481221552393,8.59132469507528,8.58385503879233,8.58830873235924,8.58445380737589,8.5929112950947,8.60934434558536,8.65302762380139,8.72240087529074,8.80497707728337,8.90957879097601,9.03148620135781,9.1484878744058,9.24731453016935,9.33943526300315,9.44524293055377,9.54912609944106,9.64145608234512,9.71949146078972,9.76397592847017,9.76309970648992,9.71684370308866,9.61609342505671,9.48035959539136,9.30706121884731,9.08662136211796,8.84361944833875,8.59776900932632,8.38948774372974,8.2442297744824,8.17766950916065,8.17048575337969,8.18247689246194,8.21201076724244,8.24178191942769,8.26630139730609,8.27665715861453
Euro area,EMU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.21245090166628,7.13688961461234,6.98849912207031,6.87399266733612,6.75654009040308,6.53907553905185,6.42974826451436,6.52080830505256,6.67282028491136,6.82142178071391,6.98084400167884,7.11868070511521,7.15150514469619,7.13819667189089,7.1149376763407,7.10040674937259,7.10469483158566,7.13415160476381,7.17626406226599,7.24336247692675,7.33542848413154,7.43942969922806,7.53550805475596,7.63725307801979,7.73917931044707,7.80718952952819,7.83905269706805,7.82882883047612,7.77289816169921,7.68302677063242,7.56864925765054,7.45709678932261,7.3413572967023,7.19078396897972,7.01303583094397,6.84240021451047,6.67796970138994,6.53882360080827,6.41468069799479,6.30679161934852,6.26092204474847,6.23426501514733,6.19874560045016,6.14866015345001,6.07541191547434,5.99208839197098,5.87919344023253,5.77620309491074,5.73906305029283,5.7384502900794,5.73313640115189,5.69744790413706,5.62068803871086,5.51374053479373,5.40476821142208,5.29757064043082,5.2187541845366,5.17701671977729,5.16329849951911,5.16915375786594,5.17895856816767,5.17639701099131,5.15069933426683,5.11653662121229,5.12900110789748
Eritrea,ERI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.3799042984689,9.37617418474499,9.36791292951869,9.36081635650354,9.362081535882,9.32011554668878,9.23722124665776,9.14390430551799,8.9820792584842,8.79235020530484,8.59275169567269,8.37387106460629,8.18888206803081,8.07794245271836,8.00746301693816,7.9858782388513,7.99737964618428,7.98233203628044,7.99382213332115,8.06515997029638,8.17408477953649,8.30086587795086,8.44130043325445,8.57778010812432,8.6762699031153,8.73234452577494,8.7763935844388,8.79401213792218,8.78709504861057,8.76988215557001,8.73391759959347,8.72021216892569,8.65048457037372,8.67136543784932,8.68418275285084,8.9902086212806,9.19273875879139,8.95916244335478,8.79298960565631,8.70817870169567,8.613817970689,8.60573143412655,8.63032911295126,8.70901611182509,8.78377715621867,8.70040192614953,8.59880922867739,8.58324156780027,8.77039568091873,8.93749140580008,9.00842994981163,9.01582168629476,8.93873431011492,8.86224093627172,8.78940428530301,8.74791112407685,8.88952071204929,9.14951681462587,9.40883073271532,9.59765112687073,9.73835598134632,9.7808495447553,9.76484132708049,9.83519781098093,9.99120513649075
Spain,ESP,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.05035436607456,6.81898890276133,6.54667088683057,6.61124567804276,6.91129409013538,7.06199698536149,7.09732913101081,7.20923193361144,7.28302224205154,7.30060358914807,7.22202028271198,7.16660485062286,7.18091225652007,7.127018526565,7.07605985296303,7.09306189346806,7.10728956076337,7.14327461683824,7.22196733111355,7.34887331912957,7.49235061315137,7.64429571682103,7.76155672222781,7.8519661432769,7.9696209254098,8.06475417514321,8.13867842996011,8.1971866750987,8.18691181165032,8.11740727713882,8.05488518591541,8.01558664032012,7.99461555274124,8.00244236459926,8.02949961526599,8.06732019631626,8.09796369817009,8.08866882657312,8.03987496592612,7.92898820843704,7.75746522316245,7.49826863729026,7.21281849815851,6.9524026147777,6.67754957160538,6.40079585942738,6.17121472938872,6.01685229267382,5.86608948896738,5.68852213773071,5.49725742967434,5.32653724405606,5.19074487994813,5.06366593520143,4.93355610234045,4.82475002075567,4.75512179587239,4.72280088808049,4.71307310629444,4.74447116324321,4.79774203926252,4.83411952573853,4.83638398590463,4.8419750134046,4.92683950597997
